Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
2475,Airport,NA,No Cars Available,12/7/2016 20:44,NA
2478,Airport,NA,No Cars Available,12/7/2016 20:44,NA
2493,Airport,NA,No Cars Available,12/7/2016 20:48,NA
2488,Airport,NA,No Cars Available,12/7/2016 20:48,NA
2495,Airport,NA,No Cars Available,12/7/2016 20:49,NA
2485,Airport,NA,No Cars Available,12/7/2016 20:50,NA
2489,Airport,NA,No Cars Available,12/7/2016 20:50,NA
2479,Airport,NA,No Cars Available,12/7/2016 20:50,NA
2487,Airport,NA,No Cars Available,12/7/2016 20:51,NA
2492,Airport,NA,No Cars Available,12/7/2016 20:52,NA
2500,Airport,NA,No Cars Available,12/7/2016 20:54,NA
2504,Airport,NA,No Cars Available,12/7/2016 20:55,NA
2503,Airport,NA,No Cars Available,12/7/2016 20:55,NA
2490,Airport,NA,No Cars Available,12/7/2016 20:56,NA
2502,Airport,NA,No Cars Available,12/7/2016 20:56,NA
2494,Airport,NA,No Cars Available,12/7/2016 20:57,NA
2501,Airport,NA,No Cars Available,12/7/2016 20:59,NA
2498,Airport,NA,No Cars Available,12/7/2016 21:00,NA
2512,Airport,NA,No Cars Available,12/7/2016 21:03,NA
2514,Airport,NA,No Cars Available,12/7/2016 21:07,NA
2519,Airport,NA,No Cars Available,12/7/2016 21:07,NA
2513,Airport,NA,No Cars Available,12/7/2016 21:08,NA
2515,Airport,NA,No Cars Available,12/7/2016 21:08,NA
2522,City,NA,No Cars Available,12/7/2016 21:09,NA
2528,Airport,NA,No Cars Available,12/7/2016 21:11,NA
2523,Airport,NA,No Cars Available,12/7/2016 21:11,NA
2529,Airport,NA,No Cars Available,12/7/2016 21:12,NA
2521,Airport,NA,No Cars Available,12/7/2016 21:13,NA
2525,Airport,NA,No Cars Available,12/7/2016 21:15,NA
2541,Airport,NA,No Cars Available,12/7/2016 21:15,NA
2536,Airport,NA,No Cars Available,12/7/2016 21:15,NA
2546,Airport,NA,No Cars Available,12/7/2016 21:16,NA
2531,Airport,NA,No Cars Available,12/7/2016 21:16,NA
2542,Airport,NA,No Cars Available,12/7/2016 21:16,NA
2534,City,NA,No Cars Available,12/7/2016 21:18,NA
2539,Airport,NA,No Cars Available,12/7/2016 21:19,NA
2533,Airport,NA,No Cars Available,12/7/2016 21:19,NA
2558,Airport,NA,No Cars Available,12/7/2016 21:21,NA
2550,Airport,NA,No Cars Available,12/7/2016 21:21,NA
2547,Airport,NA,No Cars Available,12/7/2016 21:22,NA
2538,Airport,NA,No Cars Available,12/7/2016 21:22,NA
2557,Airport,NA,No Cars Available,12/7/2016 21:23,NA
2563,Airport,NA,No Cars Available,12/7/2016 21:24,NA
2548,Airport,NA,No Cars Available,12/7/2016 21:24,NA
2551,Airport,NA,No Cars Available,12/7/2016 21:26,NA
2555,Airport,NA,No Cars Available,12/7/2016 21:28,NA
2549,Airport,NA,No Cars Available,12/7/2016 21:28,NA
2554,Airport,NA,No Cars Available,12/7/2016 21:30,NA
2566,Airport,NA,No Cars Available,12/7/2016 21:31,NA
2562,Airport,NA,No Cars Available,12/7/2016 21:32,NA
2571,Airport,NA,No Cars Available,12/7/2016 21:32,NA
2565,Airport,NA,No Cars Available,12/7/2016 21:32,NA
2575,Airport,NA,No Cars Available,12/7/2016 21:33,NA
2568,Airport,NA,No Cars Available,12/7/2016 21:34,NA
2570,Airport,NA,No Cars Available,12/7/2016 21:34,NA
2564,Airport,NA,No Cars Available,12/7/2016 21:35,NA
2581,Airport,NA,No Cars Available,12/7/2016 21:35,NA
2576,Airport,NA,No Cars Available,12/7/2016 21:36,NA
2579,Airport,NA,No Cars Available,12/7/2016 21:38,NA
2574,Airport,NA,No Cars Available,12/7/2016 21:38,NA
2577,Airport,NA,No Cars Available,12/7/2016 21:38,NA
2580,Airport,NA,No Cars Available,12/7/2016 21:39,NA
2583,Airport,NA,No Cars Available,12/7/2016 21:41,NA
2573,Airport,NA,No Cars Available,12/7/2016 21:42,NA
2578,Airport,NA,No Cars Available,12/7/2016 21:42,NA
2590,Airport,NA,No Cars Available,12/7/2016 21:42,NA
2585,Airport,NA,No Cars Available,12/7/2016 21:42,NA
2594,Airport,NA,No Cars Available,12/7/2016 21:44,NA
2586,Airport,NA,No Cars Available,12/7/2016 21:45,NA
2587,Airport,NA,No Cars Available,12/7/2016 21:45,NA
2595,Airport,NA,No Cars Available,12/7/2016 21:49,NA
2599,Airport,NA,No Cars Available,12/7/2016 21:51,NA
2592,Airport,NA,No Cars Available,12/7/2016 21:52,NA
2600,Airport,NA,No Cars Available,12/7/2016 21:55,NA
2602,Airport,NA,No Cars Available,12/7/2016 21:56,NA
2601,Airport,NA,No Cars Available,12/7/2016 21:56,NA
2607,Airport,NA,No Cars Available,12/7/2016 21:59,NA
2612,Airport,NA,No Cars Available,12/7/2016 22:02,NA
2605,Airport,NA,No Cars Available,12/7/2016 22:03,NA
2606,Airport,NA,No Cars Available,12/7/2016 22:03,NA
2611,Airport,NA,No Cars Available,12/7/2016 22:04,NA
2614,Airport,NA,No Cars Available,12/7/2016 22:05,NA
2610,Airport,NA,No Cars Available,12/7/2016 22:06,NA
2615,Airport,NA,No Cars Available,12/7/2016 22:06,NA
2616,Airport,NA,No Cars Available,12/7/2016 22:07,NA
2618,Airport,NA,No Cars Available,12/7/2016 22:07,NA
2620,Airport,NA,No Cars Available,12/7/2016 22:08,NA
2623,Airport,NA,No Cars Available,12/7/2016 22:09,NA
2626,Airport,NA,No Cars Available,12/7/2016 22:11,NA
2619,Airport,NA,No Cars Available,12/7/2016 22:11,NA
2617,Airport,NA,No Cars Available,12/7/2016 22:11,NA
2622,Airport,NA,No Cars Available,12/7/2016 22:15,NA
2630,City,NA,No Cars Available,12/7/2016 22:15,NA
2638,Airport,NA,No Cars Available,12/7/2016 22:26,NA
2639,Airport,NA,No Cars Available,12/7/2016 22:28,NA
2634,City,NA,No Cars Available,12/7/2016 22:30,NA
2640,Airport,NA,No Cars Available,12/7/2016 22:32,NA
2649,City,NA,No Cars Available,12/7/2016 22:54,NA
2653,City,NA,No Cars Available,12/7/2016 22:59,NA
2654,City,NA,No Cars Available,12/7/2016 23:04,NA
2652,Airport,NA,No Cars Available,12/7/2016 23:07,NA
2656,Airport,NA,No Cars Available,12/7/2016 23:08,NA
2655,City,NA,No Cars Available,12/7/2016 23:11,NA
2660,Airport,NA,No Cars Available,12/7/2016 23:17,NA
2659,City,NA,No Cars Available,12/7/2016 23:22,NA
2663,Airport,NA,No Cars Available,12/7/2016 23:25,NA
2669,Airport,NA,No Cars Available,12/7/2016 23:37,NA
2670,Airport,NA,No Cars Available,12/7/2016 23:39,NA
2671,City,NA,No Cars Available,12/7/2016 23:43,NA
2673,Airport,NA,No Cars Available,12/7/2016 23:43,NA
2674,City,NA,No Cars Available,12/7/2016 23:45,NA
2678,Airport,NA,No Cars Available,12/7/2016 23:53,NA
4020,Airport,NA,No Cars Available,13-07-2016 00:02:14,NA
4022,City,NA,No Cars Available,13-07-2016 00:07:31,NA
4026,City,NA,No Cars Available,13-07-2016 00:08:23,NA
4025,City,NA,No Cars Available,13-07-2016 00:12:33,NA
2684,Airport,NA,No Cars Available,13-07-2016 00:14:40,NA
2685,City,NA,No Cars Available,13-07-2016 00:16:12,NA
2686,City,NA,No Cars Available,13-07-2016 00:24:18,NA
2688,City,NA,No Cars Available,13-07-2016 00:26:02,NA
2687,Airport,NA,No Cars Available,13-07-2016 00:31:02,NA
2690,Airport,NA,No Cars Available,13-07-2016 00:44:18,NA
2695,Airport,NA,No Cars Available,13-07-2016 00:48:15,NA
2693,Airport,NA,No Cars Available,13-07-2016 00:49:46,NA
2696,Airport,NA,No Cars Available,13-07-2016 00:50:15,NA
2694,Airport,NA,No Cars Available,13-07-2016 00:50:22,NA
2698,Airport,NA,No Cars Available,13-07-2016 00:55:59,NA
2697,City,NA,No Cars Available,13-07-2016 00:57:01,NA
2699,Airport,NA,No Cars Available,13-07-2016 00:59:51,NA
2700,City,NA,No Cars Available,13-07-2016 01:03:02,NA
2703,City,NA,No Cars Available,13-07-2016 01:09:58,NA
2705,Airport,NA,No Cars Available,13-07-2016 01:15:29,NA
2706,Airport,NA,No Cars Available,13-07-2016 01:21:14,NA
2710,Airport,NA,No Cars Available,13-07-2016 01:44:02,NA
2711,City,NA,No Cars Available,13-07-2016 01:47:28,NA
2712,Airport,NA,No Cars Available,13-07-2016 01:53:20,NA
2716,City,NA,No Cars Available,13-07-2016 01:56:49,NA
2715,Airport,NA,No Cars Available,13-07-2016 01:58:14,NA
2718,City,NA,No Cars Available,13-07-2016 02:06:39,NA
2720,City,NA,No Cars Available,13-07-2016 02:13:21,NA
2722,Airport,NA,No Cars Available,13-07-2016 02:16:38,NA
2721,Airport,NA,No Cars Available,13-07-2016 02:22:00,NA
2725,Airport,NA,No Cars Available,13-07-2016 02:26:30,NA
2726,City,NA,No Cars Available,13-07-2016 02:27:48,NA
2724,City,NA,No Cars Available,13-07-2016 02:31:27,NA
2734,City,NA,No Cars Available,13-07-2016 02:35:47,NA
2728,City,NA,No Cars Available,13-07-2016 02:35:52,NA
2730,City,NA,No Cars Available,13-07-2016 02:37:05,NA
2727,City,NA,No Cars Available,13-07-2016 02:38:06,NA
2735,Airport,NA,No Cars Available,13-07-2016 02:43:44,NA
2738,City,NA,No Cars Available,13-07-2016 02:48:50,NA
2739,Airport,NA,No Cars Available,13-07-2016 02:55:58,NA
2737,Airport,NA,No Cars Available,13-07-2016 02:56:33,NA
2741,Airport,NA,No Cars Available,13-07-2016 03:10:02,NA
2743,Airport,NA,No Cars Available,13-07-2016 03:12:16,NA
2744,City,NA,No Cars Available,13-07-2016 03:13:48,NA
2745,City,NA,No Cars Available,13-07-2016 03:14:45,NA
2748,Airport,NA,No Cars Available,13-07-2016 03:19:02,NA
2749,Airport,NA,No Cars Available,13-07-2016 03:30:39,NA
2753,City,NA,No Cars Available,13-07-2016 03:33:25,NA
2751,Airport,NA,No Cars Available,13-07-2016 03:33:57,NA
2754,Airport,NA,No Cars Available,13-07-2016 03:35:22,NA
2755,Airport,NA,No Cars Available,13-07-2016 03:37:10,NA
2756,Airport,NA,No Cars Available,13-07-2016 03:41:42,NA
2757,Airport,NA,No Cars Available,13-07-2016 03:44:25,NA
2760,City,NA,No Cars Available,13-07-2016 03:46:37,NA
2763,City,NA,No Cars Available,13-07-2016 03:58:00,NA
2765,Airport,NA,No Cars Available,13-07-2016 04:03:17,NA
2766,City,NA,No Cars Available,13-07-2016 04:11:06,NA
2770,Airport,NA,No Cars Available,13-07-2016 04:22:16,NA
2773,Airport,NA,No Cars Available,13-07-2016 04:32:49,NA
2776,City,NA,No Cars Available,13-07-2016 04:38:48,NA
2772,Airport,NA,No Cars Available,13-07-2016 04:40:37,NA
2775,Airport,NA,No Cars Available,13-07-2016 04:42:02,NA
2783,Airport,NA,No Cars Available,13-07-2016 04:50:45,NA
2790,City,NA,No Cars Available,13-07-2016 04:53:06,NA
2804,City,NA,No Cars Available,13-07-2016 04:58:10,NA
2807,City,NA,No Cars Available,13-07-2016 05:04:11,NA
2817,City,NA,No Cars Available,13-07-2016 05:04:12,NA
2812,City,NA,No Cars Available,13-07-2016 05:10:34,NA
2821,City,NA,No Cars Available,13-07-2016 05:13:47,NA
2843,City,NA,No Cars Available,13-07-2016 05:27:44,NA
2838,City,NA,No Cars Available,13-07-2016 05:30:28,NA
2850,Airport,NA,No Cars Available,13-07-2016 05:37:47,NA
2870,City,NA,No Cars Available,13-07-2016 05:41:13,NA
2868,City,NA,No Cars Available,13-07-2016 05:44:24,NA
2852,City,NA,No Cars Available,13-07-2016 05:44:44,NA
2874,City,NA,No Cars Available,13-07-2016 05:45:59,NA
2878,City,NA,No Cars Available,13-07-2016 05:55:28,NA
2892,City,NA,No Cars Available,13-07-2016 05:55:54,NA
2882,City,NA,No Cars Available,13-07-2016 05:58:33,NA
2893,City,NA,No Cars Available,13-07-2016 06:04:20,NA
2904,City,NA,No Cars Available,13-07-2016 06:07:12,NA
2915,City,NA,No Cars Available,13-07-2016 06:20:39,NA
2921,City,NA,No Cars Available,13-07-2016 06:20:53,NA
2925,City,NA,No Cars Available,13-07-2016 06:21:43,NA
2930,City,NA,No Cars Available,13-07-2016 06:26:50,NA
2949,City,NA,No Cars Available,13-07-2016 06:40:38,NA
2955,City,NA,No Cars Available,13-07-2016 06:41:50,NA
2954,City,NA,No Cars Available,13-07-2016 06:44:03,NA
2976,City,NA,No Cars Available,13-07-2016 06:50:44,NA
2967,City,NA,No Cars Available,13-07-2016 06:52:21,NA
2972,City,NA,No Cars Available,13-07-2016 06:55:45,NA
2980,City,NA,No Cars Available,13-07-2016 06:57:15,NA
2981,City,NA,No Cars Available,13-07-2016 07:03:27,NA
2984,City,NA,No Cars Available,13-07-2016 07:05:33,NA
2999,Airport,NA,No Cars Available,13-07-2016 07:10:18,NA
3003,City,NA,No Cars Available,13-07-2016 07:13:39,NA
3000,City,NA,No Cars Available,13-07-2016 07:16:37,NA
3007,City,NA,No Cars Available,13-07-2016 07:21:15,NA
3002,City,NA,No Cars Available,13-07-2016 07:21:45,NA
3011,City,NA,No Cars Available,13-07-2016 07:22:33,NA
3029,City,NA,No Cars Available,13-07-2016 07:36:22,NA
3047,City,NA,No Cars Available,13-07-2016 07:42:40,NA
3046,City,NA,No Cars Available,13-07-2016 07:43:36,NA
3056,City,NA,No Cars Available,13-07-2016 07:48:26,NA
3058,City,NA,No Cars Available,13-07-2016 07:55:34,NA
3071,City,NA,No Cars Available,13-07-2016 08:07:03,NA
3077,City,NA,No Cars Available,13-07-2016 08:12:02,NA
3078,City,NA,No Cars Available,13-07-2016 08:14:30,NA
3095,City,NA,No Cars Available,13-07-2016 08:15:08,NA
3091,City,NA,No Cars Available,13-07-2016 08:16:05,NA
3087,City,NA,No Cars Available,13-07-2016 08:19:00,NA
3093,City,NA,No Cars Available,13-07-2016 08:23:33,NA
3103,City,NA,No Cars Available,13-07-2016 08:23:52,NA
3102,City,NA,No Cars Available,13-07-2016 08:27:14,NA
3106,City,NA,No Cars Available,13-07-2016 08:27:41,NA
3105,City,NA,No Cars Available,13-07-2016 08:29:20,NA
3128,City,NA,No Cars Available,13-07-2016 08:33:01,NA
3116,City,NA,No Cars Available,13-07-2016 08:34:31,NA
3115,City,NA,No Cars Available,13-07-2016 08:37:42,NA
3121,City,NA,No Cars Available,13-07-2016 08:39:51,NA
3124,City,NA,No Cars Available,13-07-2016 08:40:39,NA
3127,City,NA,No Cars Available,13-07-2016 08:41:04,NA
3133,City,NA,No Cars Available,13-07-2016 08:42:30,NA
3136,City,NA,No Cars Available,13-07-2016 08:51:28,NA
3164,City,NA,No Cars Available,13-07-2016 09:05:28,NA
3165,City,NA,No Cars Available,13-07-2016 09:09:20,NA
3167,City,NA,No Cars Available,13-07-2016 09:10:21,NA
3178,City,NA,No Cars Available,13-07-2016 09:20:15,NA
3195,City,NA,No Cars Available,13-07-2016 09:34:47,NA
3204,City,NA,No Cars Available,13-07-2016 09:37:15,NA
3199,City,NA,No Cars Available,13-07-2016 09:41:57,NA
3219,City,NA,No Cars Available,13-07-2016 09:45:12,NA
3209,City,NA,No Cars Available,13-07-2016 09:52:16,NA
3225,City,NA,No Cars Available,13-07-2016 09:59:46,NA
3241,City,NA,No Cars Available,13-07-2016 10:04:45,NA
3234,City,NA,No Cars Available,13-07-2016 10:05:27,NA
3239,City,NA,No Cars Available,13-07-2016 10:05:47,NA
3252,City,NA,No Cars Available,13-07-2016 10:07:58,NA
3244,City,NA,No Cars Available,13-07-2016 10:09:09,NA
3246,City,NA,No Cars Available,13-07-2016 10:11:23,NA
3257,City,NA,No Cars Available,13-07-2016 10:12:07,NA
3251,City,NA,No Cars Available,13-07-2016 10:12:52,NA
3247,City,NA,No Cars Available,13-07-2016 10:13:08,NA
3259,City,NA,No Cars Available,13-07-2016 10:16:53,NA
3267,City,NA,No Cars Available,13-07-2016 10:25:44,NA
3269,Airport,NA,No Cars Available,13-07-2016 10:31:15,NA
3272,City,NA,No Cars Available,13-07-2016 10:38:09,NA
3278,City,NA,No Cars Available,13-07-2016 10:40:21,NA
3279,Airport,NA,No Cars Available,13-07-2016 10:41:58,NA
3284,Airport,NA,No Cars Available,13-07-2016 10:49:30,NA
3288,City,NA,No Cars Available,13-07-2016 11:03:57,NA
3290,City,NA,No Cars Available,13-07-2016 11:14:32,NA
3296,City,NA,No Cars Available,13-07-2016 11:39:17,NA
3308,City,NA,No Cars Available,13-07-2016 11:58:29,NA
3322,City,NA,No Cars Available,13-07-2016 12:21:27,NA
3325,Airport,NA,No Cars Available,13-07-2016 12:26:46,NA
3332,City,NA,No Cars Available,13-07-2016 12:34:06,NA
3331,City,NA,No Cars Available,13-07-2016 12:37:35,NA
3335,City,NA,No Cars Available,13-07-2016 12:39:01,NA
3345,Airport,NA,No Cars Available,13-07-2016 13:04:58,NA
3350,City,NA,No Cars Available,13-07-2016 13:17:08,NA
3349,Airport,NA,No Cars Available,13-07-2016 13:18:21,NA
3361,City,NA,No Cars Available,13-07-2016 13:32:11,NA
3356,Airport,NA,No Cars Available,13-07-2016 13:32:46,NA
3364,Airport,NA,No Cars Available,13-07-2016 13:41:21,NA
3368,City,NA,No Cars Available,13-07-2016 13:53:34,NA
3371,City,NA,No Cars Available,13-07-2016 14:02:38,NA
3373,City,NA,No Cars Available,13-07-2016 14:06:55,NA
3374,City,NA,No Cars Available,13-07-2016 14:13:45,NA
3376,Airport,NA,No Cars Available,13-07-2016 14:18:40,NA
3386,Airport,NA,No Cars Available,13-07-2016 14:39:43,NA
3389,City,NA,No Cars Available,13-07-2016 14:39:52,NA
3390,Airport,NA,No Cars Available,13-07-2016 14:40:57,NA
3401,City,NA,No Cars Available,13-07-2016 15:11:36,NA
3402,Airport,NA,No Cars Available,13-07-2016 15:12:06,NA
3398,City,NA,No Cars Available,13-07-2016 15:12:10,NA
3406,Airport,NA,No Cars Available,13-07-2016 15:20:18,NA
3410,Airport,NA,No Cars Available,13-07-2016 15:24:21,NA
3409,City,NA,No Cars Available,13-07-2016 15:25:37,NA
3417,City,NA,No Cars Available,13-07-2016 15:41:19,NA
3426,City,NA,No Cars Available,13-07-2016 15:56:08,NA
3435,City,NA,No Cars Available,13-07-2016 16:07:19,NA
3439,City,NA,No Cars Available,13-07-2016 16:19:43,NA
3442,City,NA,No Cars Available,13-07-2016 16:29:42,NA
3443,City,NA,No Cars Available,13-07-2016 16:35:25,NA
3447,City,NA,No Cars Available,13-07-2016 16:42:32,NA
3463,Airport,NA,No Cars Available,13-07-2016 17:08:21,NA
3464,Airport,NA,No Cars Available,13-07-2016 17:11:08,NA
3473,Airport,NA,No Cars Available,13-07-2016 17:13:27,NA
3470,Airport,NA,No Cars Available,13-07-2016 17:15:57,NA
3474,Airport,NA,No Cars Available,13-07-2016 17:18:26,NA
3467,Airport,NA,No Cars Available,13-07-2016 17:19:44,NA
3481,Airport,NA,No Cars Available,13-07-2016 17:20:26,NA
3479,Airport,NA,No Cars Available,13-07-2016 17:20:33,NA
3487,Airport,NA,No Cars Available,13-07-2016 17:20:58,NA
3476,Airport,NA,No Cars Available,13-07-2016 17:23:00,NA
3484,City,NA,No Cars Available,13-07-2016 17:25:02,NA
3491,Airport,NA,No Cars Available,13-07-2016 17:27:11,NA
3488,Airport,NA,No Cars Available,13-07-2016 17:27:28,NA
3490,Airport,NA,No Cars Available,13-07-2016 17:27:33,NA
3493,Airport,NA,No Cars Available,13-07-2016 17:28:40,NA
3492,Airport,NA,No Cars Available,13-07-2016 17:29:27,NA
3480,Airport,NA,No Cars Available,13-07-2016 17:29:50,NA
3489,Airport,NA,No Cars Available,13-07-2016 17:31:41,NA
3502,Airport,NA,No Cars Available,13-07-2016 17:32:02,NA
3494,Airport,NA,No Cars Available,13-07-2016 17:33:35,NA
3501,Airport,NA,No Cars Available,13-07-2016 17:36:04,NA
3503,Airport,NA,No Cars Available,13-07-2016 17:38:56,NA
3509,Airport,NA,No Cars Available,13-07-2016 17:39:26,NA
3504,Airport,NA,No Cars Available,13-07-2016 17:41:03,NA
3512,Airport,NA,No Cars Available,13-07-2016 17:41:10,NA
3519,Airport,NA,No Cars Available,13-07-2016 17:41:45,NA
3516,Airport,NA,No Cars Available,13-07-2016 17:41:48,NA
3513,Airport,NA,No Cars Available,13-07-2016 17:42:08,NA
3515,Airport,NA,No Cars Available,13-07-2016 17:42:15,NA
3521,Airport,NA,No Cars Available,13-07-2016 17:45:55,NA
3527,Airport,NA,No Cars Available,13-07-2016 17:46:00,NA
3526,Airport,NA,No Cars Available,13-07-2016 17:48:12,NA
3522,Airport,NA,No Cars Available,13-07-2016 17:49:33,NA
3536,Airport,NA,No Cars Available,13-07-2016 17:51:55,NA
3534,Airport,NA,No Cars Available,13-07-2016 17:51:58,NA
3537,Airport,NA,No Cars Available,13-07-2016 17:55:23,NA
3533,Airport,NA,No Cars Available,13-07-2016 17:56:19,NA
3535,Airport,NA,No Cars Available,13-07-2016 17:56:59,NA
3532,Airport,NA,No Cars Available,13-07-2016 17:57:15,NA
3547,Airport,NA,No Cars Available,13-07-2016 17:57:17,NA
3531,Airport,NA,No Cars Available,13-07-2016 17:57:42,NA
3538,Airport,NA,No Cars Available,13-07-2016 17:58:43,NA
3543,Airport,NA,No Cars Available,13-07-2016 17:59:39,NA
3539,Airport,NA,No Cars Available,13-07-2016 18:02:39,NA
3542,Airport,NA,No Cars Available,13-07-2016 18:05:07,NA
3553,Airport,NA,No Cars Available,13-07-2016 18:08:59,NA
3562,Airport,NA,No Cars Available,13-07-2016 18:09:11,NA
3550,Airport,NA,No Cars Available,13-07-2016 18:10:05,NA
3551,Airport,NA,No Cars Available,13-07-2016 18:10:20,NA
3557,Airport,NA,No Cars Available,13-07-2016 18:10:22,NA
3560,Airport,NA,No Cars Available,13-07-2016 18:10:53,NA
3566,Airport,NA,No Cars Available,13-07-2016 18:13:04,NA
3567,Airport,NA,No Cars Available,13-07-2016 18:14:22,NA
3554,Airport,NA,No Cars Available,13-07-2016 18:14:44,NA
3556,Airport,NA,No Cars Available,13-07-2016 18:15:20,NA
3563,Airport,NA,No Cars Available,13-07-2016 18:16:37,NA
3569,Airport,NA,No Cars Available,13-07-2016 18:19:52,NA
3571,Airport,NA,No Cars Available,13-07-2016 18:22:10,NA
3574,Airport,NA,No Cars Available,13-07-2016 18:22:50,NA
3568,Airport,NA,No Cars Available,13-07-2016 18:22:52,NA
3576,Airport,NA,No Cars Available,13-07-2016 18:23:10,NA
3570,Airport,NA,No Cars Available,13-07-2016 18:24:42,NA
3578,Airport,NA,No Cars Available,13-07-2016 18:26:07,NA
3579,Airport,NA,No Cars Available,13-07-2016 18:26:31,NA
3582,Airport,NA,No Cars Available,13-07-2016 18:27:03,NA
3589,Airport,NA,No Cars Available,13-07-2016 18:27:30,NA
3580,Airport,NA,No Cars Available,13-07-2016 18:27:38,NA
3575,Airport,NA,No Cars Available,13-07-2016 18:27:50,NA
3573,City,NA,No Cars Available,13-07-2016 18:29:42,NA
3592,Airport,NA,No Cars Available,13-07-2016 18:29:53,NA
3587,Airport,NA,No Cars Available,13-07-2016 18:30:58,NA
3586,Airport,NA,No Cars Available,13-07-2016 18:32:31,NA
3581,Airport,NA,No Cars Available,13-07-2016 18:32:52,NA
3588,Airport,NA,No Cars Available,13-07-2016 18:33:48,NA
3591,Airport,NA,No Cars Available,13-07-2016 18:33:53,NA
3595,Airport,NA,No Cars Available,13-07-2016 18:35:14,NA
3597,Airport,NA,No Cars Available,13-07-2016 18:36:44,NA
3599,Airport,NA,No Cars Available,13-07-2016 18:38:39,NA
3596,Airport,NA,No Cars Available,13-07-2016 18:39:24,NA
3604,Airport,NA,No Cars Available,13-07-2016 18:43:05,NA
3603,Airport,NA,No Cars Available,13-07-2016 18:44:18,NA
3605,Airport,NA,No Cars Available,13-07-2016 18:44:35,NA
3600,Airport,NA,No Cars Available,13-07-2016 18:45:35,NA
3607,Airport,NA,No Cars Available,13-07-2016 18:45:35,NA
3608,Airport,NA,No Cars Available,13-07-2016 18:47:45,NA
3611,Airport,NA,No Cars Available,13-07-2016 18:48:37,NA
3609,City,NA,No Cars Available,13-07-2016 18:49:22,NA
3610,Airport,NA,No Cars Available,13-07-2016 18:49:37,NA
3616,Airport,NA,No Cars Available,13-07-2016 18:49:39,NA
3606,Airport,NA,No Cars Available,13-07-2016 18:50:47,NA
3614,City,NA,No Cars Available,13-07-2016 18:51:25,NA
3618,Airport,NA,No Cars Available,13-07-2016 18:52:47,NA
3612,Airport,NA,No Cars Available,13-07-2016 18:53:47,NA
3623,Airport,NA,No Cars Available,13-07-2016 18:54:25,NA
3619,Airport,NA,No Cars Available,13-07-2016 18:55:46,NA
3627,Airport,NA,No Cars Available,13-07-2016 18:57:10,NA
3635,Airport,NA,No Cars Available,13-07-2016 18:58:18,NA
3629,Airport,NA,No Cars Available,13-07-2016 18:58:26,NA
3626,Airport,NA,No Cars Available,13-07-2016 19:00:30,NA
3633,City,NA,No Cars Available,13-07-2016 19:00:33,NA
3637,Airport,NA,No Cars Available,13-07-2016 19:05:33,NA
3639,Airport,NA,No Cars Available,13-07-2016 19:05:47,NA
3628,Airport,NA,No Cars Available,13-07-2016 19:06:14,NA
3642,Airport,NA,No Cars Available,13-07-2016 19:07:22,NA
3636,Airport,NA,No Cars Available,13-07-2016 19:07:30,NA
3647,Airport,NA,No Cars Available,13-07-2016 19:09:37,NA
3655,Airport,NA,No Cars Available,13-07-2016 19:11:24,NA
3643,Airport,NA,No Cars Available,13-07-2016 19:12:31,NA
3654,Airport,NA,No Cars Available,13-07-2016 19:15:11,NA
3652,Airport,NA,No Cars Available,13-07-2016 19:16:09,NA
3650,Airport,NA,No Cars Available,13-07-2016 19:17:13,NA
3665,Airport,NA,No Cars Available,13-07-2016 19:21:54,NA
3663,Airport,NA,No Cars Available,13-07-2016 19:22:20,NA
3664,Airport,NA,No Cars Available,13-07-2016 19:22:42,NA
3659,Airport,NA,No Cars Available,13-07-2016 19:24:25,NA
3677,Airport,NA,No Cars Available,13-07-2016 19:24:59,NA
3670,Airport,NA,No Cars Available,13-07-2016 19:25:15,NA
3669,Airport,NA,No Cars Available,13-07-2016 19:25:45,NA
3675,Airport,NA,No Cars Available,13-07-2016 19:25:56,NA
3682,Airport,NA,No Cars Available,13-07-2016 19:31:18,NA
3674,Airport,NA,No Cars Available,13-07-2016 19:31:23,NA
3678,Airport,NA,No Cars Available,13-07-2016 19:33:06,NA
3673,Airport,NA,No Cars Available,13-07-2016 19:35:06,NA
3687,Airport,NA,No Cars Available,13-07-2016 19:35:08,NA
3683,Airport,NA,No Cars Available,13-07-2016 19:36:32,NA
3685,Airport,NA,No Cars Available,13-07-2016 19:37:11,NA
3684,Airport,NA,No Cars Available,13-07-2016 19:38:01,NA
3692,Airport,NA,No Cars Available,13-07-2016 19:40:17,NA
3680,Airport,NA,No Cars Available,13-07-2016 19:40:23,NA
3689,Airport,NA,No Cars Available,13-07-2016 19:41:10,NA
3696,Airport,NA,No Cars Available,13-07-2016 19:43:04,NA
3693,Airport,NA,No Cars Available,13-07-2016 19:43:10,NA
3695,Airport,NA,No Cars Available,13-07-2016 19:43:55,NA
3709,Airport,NA,No Cars Available,13-07-2016 19:44:06,NA
3708,Airport,NA,No Cars Available,13-07-2016 19:45:28,NA
3699,Airport,NA,No Cars Available,13-07-2016 19:45:37,NA
3691,Airport,NA,No Cars Available,13-07-2016 19:46:25,NA
3705,Airport,NA,No Cars Available,13-07-2016 19:47:39,NA
3707,Airport,NA,No Cars Available,13-07-2016 19:48:27,NA
3706,Airport,NA,No Cars Available,13-07-2016 19:49:05,NA
3702,Airport,NA,No Cars Available,13-07-2016 19:50:13,NA
